Employee No.,Last Name,First Name,Worked Hours,Basic Salary,Hourly Rate,Gross Income,SSS Deduction,Philhealth Deduction,Pagibig Deduction,Withholding Tax,Covered Month,Covered Year,Benefits,Total Deductions,Take-Home pay
19,Rosario,Cydney ,166,22500,140.62,23342.92,1125,350.14,100,3501.44,February,2025,4500,5076.58,18266.34
19,Rosario,Cydney ,166,22500,140.62,23342.92,1125,350.14,100,3501.44,March,2025,4500,5076.58,18266.34
20,Bautista,Mark ,150,23250,145.31,21796.5,1125,326.95,100,3269.47,January,2021,4500,4821.42,16975.08
20,Bautista,Mark ,150,23250,145.31,21796.5,1125,326.95,100,3269.47,February,2021,4500,4821.42,16975.08
20,Bautista,Mark ,150,23250,145.31,21796.5,1125,326.95,100,3269.47,March,2021,4500,4821.42,16975.08
20,Bautista,Mark ,150,23250,145.31,21796.5,1125,326.95,100,3269.47,April,2021,4500,4821.42,16975.08
20,Bautista,Mark ,150,23250,145.31,21796.5,1125,326.95,100,3269.47,May,2021,4500,4821.42,16975.08
20,Bautista,Mark ,150,23250,145.31,21796.5,1125,326.95,100,3269.47,June,2021,4500,4821.42,16975.08
20,Bautista,Mark ,150,23250,145.31,21796.5,1125,326.95,100,3269.47,July,2021,4500,4821.42,16975.08
20,Bautista,Mark ,150,23250,145.31,21796.5,1125,326.95,100,3269.47,August,2021,4500,4821.42,16975.08
20,Bautista,Mark ,150,23250,145.31,21796.5,1125,326.95,100,3269.47,September,2021,4500,4821.42,16975.08
20,Bautista,Mark ,150,23250,145.31,21796.5,1125,326.95,100,3269.47,October,2021,4500,4821.42,16975.08
20,Bautista,Mark ,150,23250,145.31,21796.5,1125,326.95,100,3269.47,November,2021,4500,4821.42,16975.08
20,Bautista,Mark ,150,23250,145.31,21796.5,1125,326.95,100,3269.47,December,2021,4500,4821.42,16975.08
20,Bautista,Mark ,150,23250,145.31,21796.5,1125,326.95,100,3269.47,January,2022,4500,4821.42,16975.08
20,Bautista,Mark ,150,23250,145.31,21796.5,1125,326.95,100,3269.47,February,2022,4500,4821.42,16975.08
20,Bautista,Mark ,150,23250,145.31,21796.5,1125,326.95,100,3269.47,March,2022,4500,4821.42,16975.08
20,Bautista,Mark ,150,23250,145.31,21796.5,1125,326.95,100,3269.47,April,2022,4500,4821.42,16975.08
20,Bautista,Mark ,150,23250,145.31,21796.5,1125,326.95,100,3269.47,May,2022,4500,4821.42,16975.08
20,Bautista,Mark ,150,23250,145.31,21796.5,1125,326.95,100,3269.47,June,2022,4500,4821.42,16975.08
20,Bautista,Mark ,150,23250,145.31,21796.5,1125,326.95,100,3269.47,July,2022,4500,4821.42,16975.08
20,Bautista,Mark ,150,23250,145.31,21796.5,1125,326.95,100,3269.47,August,2022,4500,4821.42,16975.08
20,Bautista,Mark ,150,23250,145.31,21796.5,1125,326.95,100,3269.47,September,2022,4500,4821.42,16975.08
20,Bautista,Mark ,150,23250,145.31,21796.5,1125,326.95,100,3269.47,October,2022,4500,4821.42,16975.08
20,Bautista,Mark ,150,23250,145.31,21796.5,1125,326.95,100,3269.47,November,2022,4500,4821.42,16975.08
20,Bautista,Mark ,150,23250,145.31,21796.5,1125,326.95,100,3269.47,December,2022,4500,4821.42,16975.08
20,Bautista,Mark ,150,23250,145.31,21796.5,1125,326.95,100,3269.47,January,2023,4500,4821.42,16975.08
20,Bautista,Mark ,150,23250,145.31,21796.5,1125,326.95,100,3269.47,February,2023,4500,4821.42,16975.08
20,Bautista,Mark ,150,23250,145.31,21796.5,1125,326.95,100,3269.47,March,2023,4500,4821.42,16975.08
20,Bautista,Mark ,150,23250,145.31,21796.5,1125,326.95,100,3269.47,April,2023,4500,4821.42,16975.08
20,Bautista,Mark ,150,23250,145.31,21796.5,1125,326.95,100,3269.47,May,2023,4500,4821.42,16975.08
20,Bautista,Mark ,150,23250,145.31,21796.5,1125,326.95,100,3269.47,June,2023,4500,4821.42,16975.08
20,Bautista,Mark ,150,23250,145.31,21796.5,1125,326.95,100,3269.47,July,2023,4500,4821.42,16975.08
20,Bautista,Mark ,150,23250,145.31,21796.5,1125,326.95,100,3269.47,August,2023,4500,4821.42,16975.08
20,Bautista,Mark ,150,23250,145.31,21796.5,1125,326.95,100,3269.47,September,2023,4500,4821.42,16975.08
20,Bautista,Mark ,150,23250,145.31,21796.5,1125,326.95,100,3269.47,October,2023,4500,4821.42,16975.08
20,Bautista,Mark ,150,23250,145.31,21796.5,1125,326.95,100,3269.47,November,2023,4500,4821.42,16975.08
20,Bautista,Mark ,150,23250,145.31,21796.5,1125,326.95,100,3269.47,December,2023,4500,4821.42,16975.08
20,Bautista,Mark ,150,23250,145.31,21796.5,1125,326.95,100,3269.47,January,2024,4500,4821.42,16975.08
20,Bautista,Mark ,150,23250,145.31,21796.5,1125,326.95,100,3269.47,February,2024,4500,4821.42,16975.08
20,Bautista,Mark ,150,23250,145.31,21796.5,1125,326.95,100,3269.47,March,2024,4500,4821.42,16975.08
20,Bautista,Mark ,150,23250,145.31,21796.5,1125,326.95,100,3269.47,April,2024,4500,4821.42,16975.08
20,Bautista,Mark ,150,23250,145.31,21796.5,1125,326.95,100,3269.47,May,2024,4500,4821.42,16975.08
20,Bautista,Mark ,150,23250,145.31,21796.5,1125,326.95,100,3269.47,June,2024,4500,4821.42,16975.08
20,Bautista,Mark ,150,23250,145.31,21796.5,1125,326.95,100,3269.47,July,2024,4500,4821.42,16975.08
20,Bautista,Mark ,150,23250,145.31,21796.5,1125,326.95,100,3269.47,August,2024,4500,4821.42,16975.08
20,Bautista,Mark ,150,23250,145.31,21796.5,1125,326.95,100,3269.47,September,2024,4500,4821.42,16975.08
20,Bautista,Mark ,150,23250,145.31,21796.5,1125,326.95,100,3269.47,October,2024,4500,4821.42,16975.08
20,Bautista,Mark ,150,23250,145.31,21796.5,1125,326.95,100,3269.47,November,2024,4500,4821.42,16975.08
20,Bautista,Mark ,150,23250,145.31,21796.5,1125,326.95,100,3269.47,December,2024,4500,4821.42,16975.08
20,Bautista,Mark ,150,23250,145.31,21796.5,1125,326.95,100,3269.47,January,2025,4500,4821.42,16975.08
20,Bautista,Mark ,150,23250,145.31,21796.5,1125,326.95,100,3269.47,February,2025,4500,4821.42,16975.08
20,Bautista,Mark ,150,23250,145.31,21796.5,1125,326.95,100,3269.47,March,2025,4500,4821.42,16975.08
21,Lazaro,Darlene ,154,23250,145.31,22377.74,1125,335.67,100,3356.66,January,2021,4500,4917.33,17460.41
21,Lazaro,Darlene ,154,23250,145.31,22377.74,1125,335.67,100,3356.66,February,2021,4500,4917.33,17460.41
21,Lazaro,Darlene ,154,23250,145.31,22377.74,1125,335.67,100,3356.66,March,2021,4500,4917.33,17460.41
21,Lazaro,Darlene ,154,23250,145.31,22377.74,1125,335.67,100,3356.66,April,2021,4500,4917.33,17460.41
21,Lazaro,Darlene ,154,23250,145.31,22377.74,1125,335.67,100,3356.66,May,2021,4500,4917.33,17460.41
21,Lazaro,Darlene ,154,23250,145.31,22377.74,1125,335.67,100,3356.66,June,2021,4500,4917.33,17460.41
21,Lazaro,Darlene ,154,23250,145.31,22377.74,1125,335.67,100,3356.66,July,2021,4500,4917.33,17460.41
21,Lazaro,Darlene ,154,23250,145.31,22377.74,1125,335.67,100,3356.66,August,2021,4500,4917.33,17460.41
21,Lazaro,Darlene ,154,23250,145.31,22377.74,1125,335.67,100,3356.66,September,2021,4500,4917.33,17460.41
21,Lazaro,Darlene ,154,23250,145.31,22377.74,1125,335.67,100,3356.66,October,2021,4500,4917.33,17460.41
21,Lazaro,Darlene ,154,23250,145.31,22377.74,1125,335.67,100,3356.66,November,2021,4500,4917.33,17460.41
21,Lazaro,Darlene ,154,23250,145.31,22377.74,1125,335.67,100,3356.66,December,2021,4500,4917.33,17460.41
21,Lazaro,Darlene ,154,23250,145.31,22377.74,1125,335.67,100,3356.66,January,2022,4500,4917.33,17460.41
21,Lazaro,Darlene ,154,23250,145.31,22377.74,1125,335.67,100,3356.66,February,2022,4500,4917.33,17460.41
21,Lazaro,Darlene ,154,23250,145.31,22377.74,1125,335.67,100,3356.66,March,2022,4500,4917.33,17460.41
21,Lazaro,Darlene ,154,23250,145.31,22377.74,1125,335.67,100,3356.66,April,2022,4500,4917.33,17460.41
21,Lazaro,Darlene ,154,23250,145.31,22377.74,1125,335.67,100,3356.66,May,2022,4500,4917.33,17460.41
21,Lazaro,Darlene ,154,23250,145.31,22377.74,1125,335.67,100,3356.66,June,2022,4500,4917.33,17460.41
21,Lazaro,Darlene ,154,23250,145.31,22377.74,1125,335.67,100,3356.66,July,2022,4500,4917.33,17460.41
21,Lazaro,Darlene ,154,23250,145.31,22377.74,1125,335.67,100,3356.66,August,2022,4500,4917.33,17460.41
21,Lazaro,Darlene ,154,23250,145.31,22377.74,1125,335.67,100,3356.66,September,2022,4500,4917.33,17460.41
21,Lazaro,Darlene ,154,23250,145.31,22377.74,1125,335.67,100,3356.66,October,2022,4500,4917.33,17460.41
21,Lazaro,Darlene ,154,23250,145.31,22377.74,1125,335.67,100,3356.66,November,2022,4500,4917.33,17460.41
21,Lazaro,Darlene ,154,23250,145.31,22377.74,1125,335.67,100,3356.66,December,2022,4500,4917.33,17460.41
21,Lazaro,Darlene ,154,23250,145.31,22377.74,1125,335.67,100,3356.66,January,2023,4500,4917.33,17460.41
21,Lazaro,Darlene ,154,23250,145.31,22377.74,1125,335.67,100,3356.66,February,2023,4500,4917.33,17460.41
21,Lazaro,Darlene ,154,23250,145.31,22377.74,1125,335.67,100,3356.66,March,2023,4500,4917.33,17460.41
21,Lazaro,Darlene ,154,23250,145.31,22377.74,1125,335.67,100,3356.66,April,2023,4500,4917.33,17460.41
21,Lazaro,Darlene ,154,23250,145.31,22377.74,1125,335.67,100,3356.66,May,2023,4500,4917.33,17460.41
21,Lazaro,Darlene ,154,23250,145.31,22377.74,1125,335.67,100,3356.66,June,2023,4500,4917.33,17460.41
21,Lazaro,Darlene ,154,23250,145.31,22377.74,1125,335.67,100,3356.66,July,2023,4500,4917.33,17460.41
21,Lazaro,Darlene ,154,23250,145.31,22377.74,1125,335.67,100,3356.66,August,2023,4500,4917.33,17460.41
21,Lazaro,Darlene ,154,23250,145.31,22377.74,1125,335.67,100,3356.66,September,2023,4500,4917.33,17460.41
21,Lazaro,Darlene ,154,23250,145.31,22377.74,1125,335.67,100,3356.66,October,2023,4500,4917.33,17460.41
21,Lazaro,Darlene ,154,23250,145.31,22377.74,1125,335.67,100,3356.66,November,2023,4500,4917.33,17460.41
21,Lazaro,Darlene ,154,23250,145.31,22377.74,1125,335.67,100,3356.66,December,2023,4500,4917.33,17460.41
21,Lazaro,Darlene ,154,23250,145.31,22377.74,1125,335.67,100,3356.66,January,2024,4500,4917.33,17460.41
21,Lazaro,Darlene ,154,23250,145.31,22377.74,1125,335.67,100,3356.66,February,2024,4500,4917.33,17460.41
21,Lazaro,Darlene ,154,23250,145.31,22377.74,1125,335.67,100,3356.66,March,2024,4500,4917.33,17460.41
21,Lazaro,Darlene ,154,23250,145.31,22377.74,1125,335.67,100,3356.66,April,2024,4500,4917.33,17460.41
21,Lazaro,Darlene ,154,23250,145.31,22377.74,1125,335.67,100,3356.66,May,2024,4500,4917.33,17460.41
21,Lazaro,Darlene ,154,23250,145.31,22377.74,1125,335.67,100,3356.66,June,2024,4500,4917.33,17460.41
21,Lazaro,Darlene ,154,23250,145.31,22377.74,1125,335.67,100,3356.66,July,2024,4500,4917.33,17460.41
21,Lazaro,Darlene ,154,23250,145.31,22377.74,1125,335.67,100,3356.66,August,2024,4500,4917.33,17460.41
21,Lazaro,Darlene ,154,23250,145.31,22377.74,1125,335.67,100,3356.66,September,2024,4500,4917.33,17460.41
21,Lazaro,Darlene ,154,23250,145.31,22377.74,1125,335.67,100,3356.66,October,2024,4500,4917.33,17460.41
21,Lazaro,Darlene ,154,23250,145.31,22377.74,1125,335.67,100,3356.66,November,2024,4500,4917.33,17460.41
21,Lazaro,Darlene ,154,23250,145.31,22377.74,1125,335.67,100,3356.66,December,2024,4500,4917.33,17460.41
21,Lazaro,Darlene ,154,23250,145.31,22377.74,1125,335.67,100,3356.66,January,2025,4500,4917.33,17460.41
21,Lazaro,Darlene ,154,23250,145.31,22377.74,1125,335.67,100,3356.66,February,2025,4500,4917.33,17460.41
21,Lazaro,Darlene ,154,23250,145.31,22377.74,1125,335.67,100,3356.66,March,2025,4500,4917.33,17460.41
22,Delos Santos,Kolby ,158,24000,150,23700,1125,355.5,100,3555,January,2021,4500,5135.5,18564.5
22,Delos Santos,Kolby ,158,24000,150,23700,1125,355.5,100,3555,February,2021,4500,5135.5,18564.5
22,Delos Santos,Kolby ,158,24000,150,23700,1125,355.5,100,3555,March,2021,4500,5135.5,18564.5
22,Delos Santos,Kolby ,158,24000,150,23700,1125,355.5,100,3555,April,2021,4500,5135.5,18564.5
22,Delos Santos,Kolby ,158,24000,150,23700,1125,355.5,100,3555,May,2021,4500,5135.5,18564.5
22,Delos Santos,Kolby ,158,24000,150,23700,1125,355.5,100,3555,June,2021,4500,5135.5,18564.5
22,Delos Santos,Kolby ,158,24000,150,23700,1125,355.5,100,3555,July,2021,4500,5135.5,18564.5
22,Delos Santos,Kolby ,158,24000,150,23700,1125,355.5,100,3555,August,2021,4500,5135.5,18564.5
22,Delos Santos,Kolby ,158,24000,150,23700,1125,355.5,100,3555,September,2021,4500,5135.5,18564.5
22,Delos Santos,Kolby ,158,24000,150,23700,1125,355.5,100,3555,October,2021,4500,5135.5,18564.5
22,Delos Santos,Kolby ,158,24000,150,23700,1125,355.5,100,3555,November,2021,4500,5135.5,18564.5
22,Delos Santos,Kolby ,158,24000,150,23700,1125,355.5,100,3555,December,2021,4500,5135.5,18564.5
22,Delos Santos,Kolby ,158,24000,150,23700,1125,355.5,100,3555,January,2022,4500,5135.5,18564.5
22,Delos Santos,Kolby ,158,24000,150,23700,1125,355.5,100,3555,February,2022,4500,5135.5,18564.5
22,Delos Santos,Kolby ,158,24000,150,23700,1125,355.5,100,3555,March,2022,4500,5135.5,18564.5
22,Delos Santos,Kolby ,158,24000,150,23700,1125,355.5,100,3555,April,2022,4500,5135.5,18564.5
22,Delos Santos,Kolby ,158,24000,150,23700,1125,355.5,100,3555,May,2022,4500,5135.5,18564.5
22,Delos Santos,Kolby ,158,24000,150,23700,1125,355.5,100,3555,June,2022,4500,5135.5,18564.5
22,Delos Santos,Kolby ,158,24000,150,23700,1125,355.5,100,3555,July,2022,4500,5135.5,18564.5
22,Delos Santos,Kolby ,158,24000,150,23700,1125,355.5,100,3555,August,2022,4500,5135.5,18564.5
22,Delos Santos,Kolby ,158,24000,150,23700,1125,355.5,100,3555,September,2022,4500,5135.5,18564.5
22,Delos Santos,Kolby ,158,24000,150,23700,1125,355.5,100,3555,October,2022,4500,5135.5,18564.5
22,Delos Santos,Kolby ,158,24000,150,23700,1125,355.5,100,3555,November,2022,4500,5135.5,18564.5
22,Delos Santos,Kolby ,158,24000,150,23700,1125,355.5,100,3555,December,2022,4500,5135.5,18564.5
22,Delos Santos,Kolby ,158,24000,150,23700,1125,355.5,100,3555,January,2023,4500,5135.5,18564.5
22,Delos Santos,Kolby ,158,24000,150,23700,1125,355.5,100,3555,February,2023,4500,5135.5,18564.5
22,Delos Santos,Kolby ,158,24000,150,23700,1125,355.5,100,3555,March,2023,4500,5135.5,18564.5
22,Delos Santos,Kolby ,158,24000,150,23700,1125,355.5,100,3555,April,2023,4500,5135.5,18564.5
22,Delos Santos,Kolby ,158,24000,150,23700,1125,355.5,100,3555,May,2023,4500,5135.5,18564.5
22,Delos Santos,Kolby ,158,24000,150,23700,1125,355.5,100,3555,June,2023,4500,5135.5,18564.5
22,Delos Santos,Kolby ,158,24000,150,23700,1125,355.5,100,3555,July,2023,4500,5135.5,18564.5
22,Delos Santos,Kolby ,158,24000,150,23700,1125,355.5,100,3555,August,2023,4500,5135.5,18564.5
22,Delos Santos,Kolby ,158,24000,150,23700,1125,355.5,100,3555,September,2023,4500,5135.5,18564.5
22,Delos Santos,Kolby ,158,24000,150,23700,1125,355.5,100,3555,October,2023,4500,5135.5,18564.5
22,Delos Santos,Kolby ,158,24000,150,23700,1125,355.5,100,3555,November,2023,4500,5135.5,18564.5
22,Delos Santos,Kolby ,158,24000,150,23700,1125,355.5,100,3555,December,2023,4500,5135.5,18564.5
22,Delos Santos,Kolby ,158,24000,150,23700,1125,355.5,100,3555,January,2024,4500,5135.5,18564.5
22,Delos Santos,Kolby ,158,24000,150,23700,1125,355.5,100,3555,February,2024,4500,5135.5,18564.5
22,Delos Santos,Kolby ,158,24000,150,23700,1125,355.5,100,3555,March,2024,4500,5135.5,18564.5
22,Delos Santos,Kolby ,158,24000,150,23700,1125,355.5,100,3555,April,2024,4500,5135.5,18564.5
22,Delos Santos,Kolby ,158,24000,150,23700,1125,355.5,100,3555,May,2024,4500,5135.5,18564.5
22,Delos Santos,Kolby ,158,24000,150,23700,1125,355.5,100,3555,June,2024,4500,5135.5,18564.5
22,Delos Santos,Kolby ,158,24000,150,23700,1125,355.5,100,3555,July,2024,4500,5135.5,18564.5
22,Delos Santos,Kolby ,158,24000,150,23700,1125,355.5,100,3555,August,2024,4500,5135.5,18564.5
22,Delos Santos,Kolby ,158,24000,150,23700,1125,355.5,100,3555,September,2024,4500,5135.5,18564.5
22,Delos Santos,Kolby ,158,24000,150,23700,1125,355.5,100,3555,October,2024,4500,5135.5,18564.5
22,Delos Santos,Kolby ,158,24000,150,23700,1125,355.5,100,3555,November,2024,4500,5135.5,18564.5
22,Delos Santos,Kolby ,158,24000,150,23700,1125,355.5,100,3555,December,2024,4500,5135.5,18564.5
22,Delos Santos,Kolby ,158,24000,150,23700,1125,355.5,100,3555,January,2025,4500,5135.5,18564.5
22,Delos Santos,Kolby ,158,24000,150,23700,1125,355.5,100,3555,February,2025,4500,5135.5,18564.5
22,Delos Santos,Kolby ,158,24000,150,23700,1125,355.5,100,3555,March,2025,4500,5135.5,18564.5
23,Santos,Vella ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,January,2021,4500,4983.78,17796.66
23,Santos,Vella ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,February,2021,4500,4983.78,17796.66
23,Santos,Vella ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,March,2021,4500,4983.78,17796.66
23,Santos,Vella ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,April,2021,4500,4983.78,17796.66
23,Santos,Vella ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,May,2021,4500,4983.78,17796.66
23,Santos,Vella ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,June,2021,4500,4983.78,17796.66
23,Santos,Vella ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,July,2021,4500,4983.78,17796.66
23,Santos,Vella ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,August,2021,4500,4983.78,17796.66
23,Santos,Vella ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,September,2021,4500,4983.78,17796.66
23,Santos,Vella ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,October,2021,4500,4983.78,17796.66
23,Santos,Vella ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,November,2021,4500,4983.78,17796.66
23,Santos,Vella ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,December,2021,4500,4983.78,17796.66
23,Santos,Vella ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,January,2022,4500,4983.78,17796.66
23,Santos,Vella ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,February,2022,4500,4983.78,17796.66
23,Santos,Vella ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,March,2022,4500,4983.78,17796.66
23,Santos,Vella ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,April,2022,4500,4983.78,17796.66
23,Santos,Vella ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,May,2022,4500,4983.78,17796.66
23,Santos,Vella ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,June,2022,4500,4983.78,17796.66
23,Santos,Vella ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,July,2022,4500,4983.78,17796.66
23,Santos,Vella ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,August,2022,4500,4983.78,17796.66
23,Santos,Vella ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,September,2022,4500,4983.78,17796.66
23,Santos,Vella ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,October,2022,4500,4983.78,17796.66
23,Santos,Vella ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,November,2022,4500,4983.78,17796.66
23,Santos,Vella ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,December,2022,4500,4983.78,17796.66
23,Santos,Vella ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,January,2023,4500,4983.78,17796.66
23,Santos,Vella ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,February,2023,4500,4983.78,17796.66
23,Santos,Vella ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,March,2023,4500,4983.78,17796.66
23,Santos,Vella ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,April,2023,4500,4983.78,17796.66
23,Santos,Vella ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,May,2023,4500,4983.78,17796.66
23,Santos,Vella ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,June,2023,4500,4983.78,17796.66
23,Santos,Vella ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,July,2023,4500,4983.78,17796.66
23,Santos,Vella ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,August,2023,4500,4983.78,17796.66
23,Santos,Vella ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,September,2023,4500,4983.78,17796.66
23,Santos,Vella ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,October,2023,4500,4983.78,17796.66
23,Santos,Vella ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,November,2023,4500,4983.78,17796.66
23,Santos,Vella ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,December,2023,4500,4983.78,17796.66
23,Santos,Vella ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,January,2024,4500,4983.78,17796.66
23,Santos,Vella ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,February,2024,4500,4983.78,17796.66
23,Santos,Vella ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,March,2024,4500,4983.78,17796.66
23,Santos,Vella ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,April,2024,4500,4983.78,17796.66
23,Santos,Vella ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,May,2024,4500,4983.78,17796.66
23,Santos,Vella ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,June,2024,4500,4983.78,17796.66
23,Santos,Vella ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,July,2024,4500,4983.78,17796.66
23,Santos,Vella ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,August,2024,4500,4983.78,17796.66
23,Santos,Vella ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,September,2024,4500,4983.78,17796.66
23,Santos,Vella ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,October,2024,4500,4983.78,17796.66
23,Santos,Vella ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,November,2024,4500,4983.78,17796.66
23,Santos,Vella ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,December,2024,4500,4983.78,17796.66
23,Santos,Vella ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,January,2025,4500,4983.78,17796.66
23,Santos,Vella ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,February,2025,4500,4983.78,17796.66
23,Santos,Vella ,162,22500,140.62,22780.44,1125,341.71,100,3417.07,March,2025,4500,4983.78,17796.66
24,Del Rosario,Tomas,166,22500,140.62,23342.92,1125,350.14,100,3501.44,January,2021,4500,5076.58,18266.34
24,Del Rosario,Tomas,166,22500,140.62,23342.92,1125,350.14,100,3501.44,February,2021,4500,5076.58,18266.34
24,Del Rosario,Tomas,166,22500,140.62,23342.92,1125,350.14,100,3501.44,March,2021,4500,5076.58,18266.34
24,Del Rosario,Tomas,166,22500,140.62,23342.92,1125,350.14,100,3501.44,April,2021,4500,5076.58,18266.34
24,Del Rosario,Tomas,166,22500,140.62,23342.92,1125,350.14,100,3501.44,May,2021,4500,5076.58,18266.34
24,Del Rosario,Tomas,166,22500,140.62,23342.92,1125,350.14,100,3501.44,June,2021,4500,5076.58,18266.34
24,Del Rosario,Tomas,166,22500,140.62,23342.92,1125,350.14,100,3501.44,July,2021,4500,5076.58,18266.34
24,Del Rosario,Tomas,166,22500,140.62,23342.92,1125,350.14,100,3501.44,August,2021,4500,5076.58,18266.34
24,Del Rosario,Tomas,166,22500,140.62,23342.92,1125,350.14,100,3501.44,September,2021,4500,5076.58,18266.34
24,Del Rosario,Tomas,166,22500,140.62,23342.92,1125,350.14,100,3501.44,October,2021,4500,5076.58,18266.34
24,Del Rosario,Tomas,166,22500,140.62,23342.92,1125,350.14,100,3501.44,November,2021,4500,5076.58,18266.34
24,Del Rosario,Tomas,166,22500,140.62,23342.92,1125,350.14,100,3501.44,December,2021,4500,5076.58,18266.34
24,Del Rosario,Tomas,166,22500,140.62,23342.92,1125,350.14,100,3501.44,January,2022,4500,5076.58,18266.34
24,Del Rosario,Tomas,166,22500,140.62,23342.92,1125,350.14,100,3501.44,February,2022,4500,5076.58,18266.34
24,Del Rosario,Tomas,166,22500,140.62,23342.92,1125,350.14,100,3501.44,March,2022,4500,5076.58,18266.34
24,Del Rosario,Tomas,166,22500,140.62,23342.92,1125,350.14,100,3501.44,April,2022,4500,5076.58,18266.34
24,Del Rosario,Tomas,166,22500,140.62,23342.92,1125,350.14,100,3501.44,May,2022,4500,5076.58,18266.34
24,Del Rosario,Tomas,166,22500,140.62,23342.92,1125,350.14,100,3501.44,June,2022,4500,5076.58,18266.34
24,Del Rosario,Tomas,166,22500,140.62,23342.92,1125,350.14,100,3501.44,July,2022,4500,5076.58,18266.34
24,Del Rosario,Tomas,166,22500,140.62,23342.92,1125,350.14,100,3501.44,August,2022,4500,5076.58,18266.34
24,Del Rosario,Tomas,166,22500,140.62,23342.92,1125,350.14,100,3501.44,September,2022,4500,5076.58,18266.34
24,Del Rosario,Tomas,166,22500,140.62,23342.92,1125,350.14,100,3501.44,October,2022,4500,5076.58,18266.34
24,Del Rosario,Tomas,166,22500,140.62,23342.92,1125,350.14,100,3501.44,November,2022,4500,5076.58,18266.34
24,Del Rosario,Tomas,166,22500,140.62,23342.92,1125,350.14,100,3501.44,December,2022,4500,5076.58,18266.34
24,Del Rosario,Tomas,166,22500,140.62,23342.92,1125,350.14,100,3501.44,January,2023,4500,5076.58,18266.34
24,Del Rosario,Tomas,166,22500,140.62,23342.92,1125,350.14,100,3501.44,February,2023,4500,5076.58,18266.34
24,Del Rosario,Tomas,166,22500,140.62,23342.92,1125,350.14,100,3501.44,March,2023,4500,5076.58,18266.34
24,Del Rosario,Tomas,166,22500,140.62,23342.92,1125,350.14,100,3501.44,April,2023,4500,5076.58,18266.34
24,Del Rosario,Tomas,166,22500,140.62,23342.92,1125,350.14,100,3501.44,May,2023,4500,5076.58,18266.34
24,Del Rosario,Tomas,166,22500,140.62,23342.92,1125,350.14,100,3501.44,June,2023,4500,5076.58,18266.34
24,Del Rosario,Tomas,166,22500,140.62,23342.92,1125,350.14,100,3501.44,July,2023,4500,5076.58,18266.34
24,Del Rosario,Tomas,166,22500,140.62,23342.92,1125,350.14,100,3501.44,August,2023,4500,5076.58,18266.34
24,Del Rosario,Tomas,166,22500,140.62,23342.92,1125,350.14,100,3501.44,September,2023,4500,5076.58,18266.34
24,Del Rosario,Tomas,166,22500,140.62,23342.92,1125,350.14,100,3501.44,October,2023,4500,5076.58,18266.34
